2026-02-27 18:27:54,121 - INFO - common - created directory at:artifacts/data_transformation
2026-02-27 18:27:54,620 - INFO - _client - HTTP Request: HEAD https://huggingface.co/google/pegasus-cnn_dailymail/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
2026-02-27 18:27:54,723 - INFO - _client - HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/google/pegasus-cnn_dailymail/40d588fdab0cc077b80d950b300bf66ad3c75b92/config.json "HTTP/1.1 200 OK"
2026-02-27 18:27:55,031 - INFO - _client - HTTP Request: HEAD https://huggingface.co/google/pegasus-cnn_dailymail/resolve/main/tokenizer_config.json "HTTP/1.1 307 Temporary Redirect"
2026-02-27 18:27:55,133 - INFO - _client - HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/google/pegasus-cnn_dailymail/40d588fdab0cc077b80d950b300bf66ad3c75b92/tokenizer_config.json "HTTP/1.1 200 OK"
2026-02-27 18:27:55,439 - INFO - _client - HTTP Request: GET https://huggingface.co/api/models/google/pegasus-cnn_dailymail/tree/main/additional_chat_templates?recursive=false&expand=false "HTTP/1.1 404 Not Found"
2026-02-27 18:27:55,851 - INFO - _client - HTTP Request: GET https://huggingface.co/api/models/google/pegasus-cnn_dailymail/tree/main?recursive=true&expand=false "HTTP/1.1 200 OK"
2026-02-27 18:29:50,253 - INFO - common - yaml file:config\config.yaml loaded successfully
2026-02-27 18:29:50,257 - INFO - common - yaml file:params.yaml loaded successfully
2026-02-27 18:29:50,259 - INFO - common - created directory at:artifacts
2026-02-27 18:29:50,261 - INFO - common - created directory at:artifacts/data_transformation
2026-02-27 18:29:51,126 - INFO - _client - HTTP Request: HEAD https://huggingface.co/google/pegasus-cnn_dailymail/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
2026-02-27 18:29:51,253 - INFO - _client - HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/google/pegasus-cnn_dailymail/40d588fdab0cc077b80d950b300bf66ad3c75b92/config.json "HTTP/1.1 200 OK"
2026-02-27 18:29:51,558 - INFO - _client - HTTP Request: HEAD https://huggingface.co/google/pegasus-cnn_dailymail/resolve/main/tokenizer_config.json "HTTP/1.1 307 Temporary Redirect"
2026-02-27 18:29:51,600 - INFO - _client - HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/google/pegasus-cnn_dailymail/40d588fdab0cc077b80d950b300bf66ad3c75b92/tokenizer_config.json "HTTP/1.1 200 OK"
2026-02-27 18:29:51,883 - INFO - _client - HTTP Request: GET https://huggingface.co/api/models/google/pegasus-cnn_dailymail/tree/main/additional_chat_templates?recursive=false&expand=false "HTTP/1.1 404 Not Found"
2026-02-27 18:29:52,182 - INFO - _client - HTTP Request: GET https://huggingface.co/api/models/google/pegasus-cnn_dailymail/tree/main?recursive=true&expand=false "HTTP/1.1 200 OK"
2026-02-28 05:15:31,995 - INFO - common - yaml file:config\config.yaml loaded successfully
2026-02-28 05:15:31,998 - INFO - common - yaml file:params.yaml loaded successfully
2026-02-28 05:15:32,023 - INFO - common - created directory at:artifacts
2026-02-28 05:15:32,025 - INFO - common - created directory at:artifacts/data_transformation
2026-02-28 05:15:32,925 - INFO - _client - HTTP Request: HEAD https://huggingface.co/google/pegasus-cnn_dailymail/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
2026-02-28 05:15:33,026 - INFO - _client - HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/google/pegasus-cnn_dailymail/40d588fdab0cc077b80d950b300bf66ad3c75b92/config.json "HTTP/1.1 200 OK"
2026-02-28 05:15:33,536 - INFO - _client - HTTP Request: HEAD https://huggingface.co/google/pegasus-cnn_dailymail/resolve/main/tokenizer_config.json "HTTP/1.1 307 Temporary Redirect"
2026-02-28 05:15:33,639 - INFO - _client - HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/google/pegasus-cnn_dailymail/40d588fdab0cc077b80d950b300bf66ad3c75b92/tokenizer_config.json "HTTP/1.1 200 OK"
2026-02-28 05:15:33,947 - INFO - _client - HTTP Request: GET https://huggingface.co/api/models/google/pegasus-cnn_dailymail/tree/main/additional_chat_templates?recursive=false&expand=false "HTTP/1.1 404 Not Found"
2026-02-28 05:15:34,356 - INFO - _client - HTTP Request: GET https://huggingface.co/api/models/google/pegasus-cnn_dailymail/tree/main?recursive=true&expand=false "HTTP/1.1 200 OK"
2026-02-28 05:21:16,949 - INFO - common - yaml file:config\config.yaml loaded successfully
2026-02-28 05:21:16,951 - INFO - common - yaml file:params.yaml loaded successfully
2026-02-28 05:21:16,953 - INFO - common - created directory at:artifacts
2026-02-28 05:21:16,955 - INFO - common - created directory at:artifacts/data_transformation
2026-02-28 05:21:17,594 - INFO - _client - HTTP Request: HEAD https://huggingface.co/google/pegasus-cnn_dailymail/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
2026-02-28 05:21:17,696 - INFO - _client - HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/google/pegasus-cnn_dailymail/40d588fdab0cc077b80d950b300bf66ad3c75b92/config.json "HTTP/1.1 200 OK"
2026-02-28 05:21:18,004 - INFO - _client - HTTP Request: HEAD https://huggingface.co/google/pegasus-cnn_dailymail/resolve/main/tokenizer_config.json "HTTP/1.1 307 Temporary Redirect"
2026-02-28 05:21:18,105 - INFO - _client - HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/google/pegasus-cnn_dailymail/40d588fdab0cc077b80d950b300bf66ad3c75b92/tokenizer_config.json "HTTP/1.1 200 OK"
2026-02-28 05:21:18,514 - INFO - _client - HTTP Request: GET https://huggingface.co/api/models/google/pegasus-cnn_dailymail/tree/main/additional_chat_templates?recursive=false&expand=false "HTTP/1.1 404 Not Found"
2026-02-28 05:21:18,798 - INFO - _client - HTTP Request: GET https://huggingface.co/api/models/google/pegasus-cnn_dailymail/tree/main?recursive=true&expand=false "HTTP/1.1 200 OK"
2026-02-28 05:59:17,951 - INFO - main - stageData Ingestion stage initiated
2026-02-28 05:59:17,978 - INFO - common - yaml file:config\config.yaml loaded successfully
2026-02-28 05:59:17,994 - INFO - common - yaml file:params.yaml loaded successfully
2026-02-28 05:59:17,997 - INFO - common - created directory at:artifacts
2026-02-28 05:59:17,997 - ERROR - main - 'ConfigurationManager' object has no attribute 'get_data_ingestion_config'
Traceback (most recent call last):
  File "E:\textsummarizer\main.py", line 10, in <module>
    data_ingestion_pipeline.initiate_data_ingestion()
  File "E:\textsummarizer\src\textSummarizer\pipeline\stage_1_data_ingestion_pipeline.py", line 11, in initiate_data_ingestion
    data_ingestion_config = config.get_data_ingestion_config()
                            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'ConfigurationManager' object has no attribute 'get_data_ingestion_config'. Did you mean: 'get_data_transformation_config'?
2026-02-28 09:30:04,842 - INFO - main - stageData Ingestion stage initiated
2026-02-28 09:30:04,845 - INFO - common - yaml file:config\config.yaml loaded successfully
2026-02-28 09:30:04,859 - INFO - common - yaml file:params.yaml loaded successfully
2026-02-28 09:30:04,870 - INFO - common - created directory at:artifacts
2026-02-28 09:30:04,872 - ERROR - main - 'ConfigurationManager' object has no attribute 'get_data_ingestion_config'
Traceback (most recent call last):
  File "E:\textsummarizer\main.py", line 10, in <module>
    data_ingestion_pipeline.initiate_data_ingestion()
  File "E:\textsummarizer\src\textSummarizer\pipeline\stage_1_data_ingestion_pipeline.py", line 11, in initiate_data_ingestion
    data_ingestion_config = config.get_data_ingestion_config()
                            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'ConfigurationManager' object has no attribute 'get_data_ingestion_config'. Did you mean: 'get_data_transformation_config'?
2026-02-28 09:56:29,383 - INFO - main - stageData Ingestion stage initiated
2026-02-28 09:56:29,678 - INFO - common - yaml file:config\config.yaml loaded successfully
2026-02-28 09:56:30,039 - INFO - common - yaml file:params.yaml loaded successfully
2026-02-28 09:56:30,073 - INFO - common - created directory at:artifacts
